"","State.County","long","lat","Alces alces","Antilocapra americana","Bassariscus astutus","Blarina brevicauda","Blarina carolinensis","Blarina hylophaga","Canis latrans","Canis lupus","Castor canadensis","Cervus canadensis","Chaetodipus hispidus","Condylura cristata","Corynorhinus rafinesquii","Corynorhinus townsendii","Cryptotis parva","Cynomys ludovicianus","Dasypus novemcinctus","Didelphis virginiana","Dipodomys ordii","Eptesicus fuscus","Erethizon dorsatum","Geomys bursarius","Glaucomys sabrinus","Glaucomys volans","Ictidomys tridecemlineatus","Lasionycteris noctivagans","Lasiurus borealis","Lasiurus cinereus","Lasiurus intermedius","Lasiurus seminolus","Lepus americanus","Lepus californicus","Lepus europaeus","Lepus townsendii","Lontra canadensis","Lynx canadensis","Lynx rufus","Marmota monax","Martes americana","Martes pennanti","Mephitis mephitis","Microtus breweri","Microtus chrotorrhinus","Microtus ochrogaster","Microtus pennsylvanicus","Microtus pinetorum","Mus musculus","Mustela erminea","Mustela frenata","Mustela nivalis","Myodes gapperi","Myotis austroriparius","Myotis grisescens","Myotis leibii","Myotis lucifugus","Myotis septentrionalis","Myotis sodalis","Napaeozapus insignis","Neotamias minimus","Neotoma floridana","Neotoma magister","Neovison vison","Nycticeius humeralis","Ochrotomys nuttalli","Odocoileus hemionus","Odocoileus virginianus","Ondatra zibethicus","Onychomys leucogaster","Oryzomys palustris","Parascalops breweri","Perimyotis subflavus","Perognathus flavescens","Peromyscus attwateri","Peromyscus gossypinus","Peromyscus leucopus","Peromyscus maniculatus","Phenacomys ungava","Poliocitellus franklinii","Procyon lotor","Rangifer tarandus","Rattus norvegicus","Reithrodontomys fulvescens","Reithrodontomys humulis","Reithrodontomys megalotis","Reithrodontomys montanus","Scalopus aquaticus","Sciurus carolinensis","Sciurus niger","Sigmodon hispidus","Sorex arcticus","Sorex cinereus","Sorex dispar","Sorex fumeus","Sorex haydeni","Sorex hoyi","Sorex longirostris","Sorex palustris","Spilogale putorius","Sylvilagus aquaticus","Sylvilagus floridanus","Sylvilagus obscurus","Sylvilagus palustris","Sylvilagus transitionalis","Synaptomys borealis","Synaptomys cooperi","Tadarida brasiliensis","Tamias striatus","Tamiasciurus hudsonicus","Taxidea taxus","Thomomys talpoides","Urocitellus richardsonii","Urocyon cinereoargenteus","Ursus americanus","Ursus arctos","Vulpes lagopus","Vulpes velox","Vulpes vulpes","Zapus hudsonius","Zapus princeps","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","Ctyname","Stname","Cases2017","Facility.Count","STATE","COUNTY","STATENAME","COUNTYNAME","POP_COU","AREA_COU","POP_URBAN","POPPCT_URBAN","AREA_URBAN","AREAPCT_URBAN","POPDEN_URBAN","POP_UA","POPPCT_UA","AREA_UA","AREAPCT_UA","POPDEN_UA","POP_UC","POPPCT_UC","AREA_UC","AREAPCT_UC","POPDEN_UC","POP_RURAL","POPPCT_RURAL","AREA_RURAL","AREAPCT_RURAL","POPDEN_RURAL","cnty_name","state_name","Value","County.Name","State.Name","Education"
"56","BuchananCounty,Virginia","-81.98364","37.22091","1","0.9047619","1.0000000","1.0000000","0.9285714","1.0000000","1.0000000","0.73809524","0.69047619","0.76190476","0.80952381","0.66666667","0.33333333","0.07142857","0.00000000","0.30952381","0.11904762","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.02380952","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.09523810","0.02380952","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.45238095","0.00000000","0.00000000","0.04761905","0.19047619","0.66666667","0.64285714","0.64285714","0.90476190","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.88095238","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.92857143","1.00000000","0.857142857","114.38095","130.71429","37.92857","7789.405","283.4524","-58.57143","342.0238","192.833333","65.428571","211.2381","9.9285714","1151.9286","120.85714","80.00000","12.261905","336.4524","251.38095","324.6667","257.04762","BuchananCounty","Virginia","1","15","51","27","Virginia","BuchananCounty","24098","1302149008","0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"24098","100.00","1302149008","100.00","47.9","BuchananCounty","Virginia","0","BuchananCounty","Virginia","10.8%"
"57","BuckinghamCounty,Virginia","-78.57486","37.57075","1","1.0000000","1.0000000","1.0000000","1.0000000","0.9268293","0.7317073","1.00000000","0.41463415","0.39024390","0.14634146","0.24390244","0.53658537","0.60975610","0.24390244","0.24390244","0.19512195","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.02439024","0.00000000","0.00000000","0.00000000","0.24390244","0.00000000","0.41463415","0.36585366","0.70731707","0.75609756","1.00000000","1.00000000","1.00000000","1.00000000","0.90243902","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.97560976","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.707317073","132.90244","133.09756","37.12195","7998.756","308.8293","-43.92683","352.7561","225.390244","26.780488","234.1463","26.7804878","1103.6585","109.29268","79.43902","11.170732","305.7561","241.95122","299.9512","241.95122","BuckinghamCounty","Virginia","1","3","51","29","Virginia","BuckinghamCounty","17146","1501304577","0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"17146","100.00","1501304577","100.00","29.6","BuckinghamCounty","Virginia","0","BuckinghamCounty","Virginia","11.4%"
"58","BucksCounty,Pennsylvania","-75.02409","40.32120","1","1.0000000","1.0000000","0.9375000","1.0000000","1.0000000","0.7187500","0.68750000","0.53125000","0.34375000","0.81250000","0.43750000","0.43750000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.125000000","0.000000000","0.062500000","0.00000000","0.00000000","0.062500000","0.000000000","0.03125000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.31250000","0.00000000","0.31250000","0.53125000","0.46875000","0.46875000","0.84375000","0.90625000","0.90625000","1.00000000","1.00000000","1.00000000","1.00000000","0.93750000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.87500000","0.96875000","0.84375000","0.81250000","0.65625000","0.53125000","0.43750000","0.46875000","0.28125000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.000000000","110.96875","116.00000","31.68750","8708.938","296.0625","-63.62500","359.6875","212.375000","-2.781250","221.6875","-3.9062500","1155.5938","118.03125","74.56250","12.375000","329.7812","251.53125","325.1250","251.59375","BucksCounty","Pennsylvania","563","141","42","17","Pennsylvania","BucksCounty","625249","1565148677","570042","91.17","742520258","47.44","1988.4","569654","91.11","741415126","47.37","1990.0","388","0.06","1105132","0.07","909.3","55207","8.83","822628419","52.56","173.8","BucksCounty","Pennsylvania","26","BucksCounty","Pennsylvania","39.4%"
"59","BuffaloCounty,Wisconsin","-91.74959","44.29384","1","0.7500000","1.0000000","1.0000000","0.9583333","0.9166667","0.9166667","0.87500000","1.00000000","1.00000000","0.58333333","0.12500000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.08333333","0.29166667","0.20833333","0.29166667","1.00000000","1.00000000","1.00000000","0.95833333","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.70833333","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.87500000","0.79166667","0.79166667","0.70833333","0.45833333","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.041666667","70.00000","123.41667","26.62500","11269.000","287.6667","-165.12500","452.7917","200.833333","-86.041667","206.5417","-86.0416667","821.0833","109.75000","20.08333","47.166667","317.3750","74.95833","316.6250","74.95833","BuffaloCounty","Wisconsin","11","1","55","11","Wisconsin","BuffaloCounty","13587","1739526593","0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"13587","100.00","1739526593","100.00","20.2","BuffaloCounty","Wisconsin","28","BuffaloCounty","Wisconsin","17.9%"
"60","BurlingtonCounty,NewJersey","-74.71831","39.82322","1","1.0000000","1.0000000","0.9047619","1.0000000","0.8571429","0.8571429","0.80952381","0.80952381","0.33333333","0.38095238","0.59523810","0.50000000","0.00000000","0.07142857","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.000000000","0.000000000","0.071428571","0.00000000","0.07142857","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.16666667","0.00000000","0.00000000","0.04761905","0.00000000","0.21428571","0.61904762","0.59523810","0.69047619","0.92857143","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.92857143","0.92857143","0.83333333","0.59523810","0.23809524","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.000000000","119.19048","111.14286","31.64286","8434.476","295.9048","-50.28571","346.1905","220.476190","61.404762","226.4524","8.9047619","1120.0952","117.21429","75.66667","12.809524","319.0952","252.42857","314.2857","255.52381","BurlingtonCounty","NewJersey","227","66","34","5","NewJersey","BurlingtonCounty","448734","2068303255","418834","93.34","569377037","27.53","1905.2","383705","85.51","507759583","24.55","1957.2","35129","7.83","61617454","2.98","1476.6","29900","6.66","1498926218","72.47","51.7","BurlingtonCounty","NewJersey","22","BurlingtonCounty","NewJersey","36.8%"
"61","BurnettCounty,Wisconsin","-92.43752","45.87462","1","1.0000000","0.8846154","0.8846154","0.8846154","1.0000000","0.7692308","0.92307692","0.38461538","0.11538462","0.07692308","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.03846154","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.07692308","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.07692308","0.00000000","0.00000000","0.00000000","0.38461538","0.53846154","0.53846154","0.53846154","0.76923077","0.53846154","0.53846154","0.76923077","0.53846154","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.92307692","0.92307692","0.73076923","0.46153846","0.46153846","0.46153846","0.46153846","0.46153846","0.46153846","0.46153846","0.46153846","0.46153846","0.46153846","0.34615385","0.34615385","0.42307692","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.000000000","51.80769","126.50000","26.50000","11606.000","274.7692","-192.57692","467.3462","191.423077","-109.884615","191.4231","-109.8846154","773.3077","107.76923","19.80769","48.384615","313.0769","75.42308","313.0769","75.42308","BurnettCounty","Wisconsin","46","5","55","13","Wisconsin","BurnettCounty","15457","2128575375","0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"15457","100.00","2128575375","100.00","18.8","BurnettCounty","Wisconsin","8","BurnettCounty","Wisconsin","18.5%"
"62","ButlerCounty,Pennsylvania","-80.01640","40.91101","1","1.0000000","1.0000000","1.0000000","1.0000000","1.0000000","1.0000000","0.62500000","0.62500000","0.50000000","0.50000000","0.37500000","0.25000000","0.25000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.125000000","0.000000000","0.125000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.25000000","0.50000000","0.37500000","0.50000000","0.87500000","0.87500000","0.62500000","1.00000000","0.75000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.75000000","1.00000000","0.75000000","0.50000000","0.50000000","0.50000000","0.50000000","0.50000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.000000000","91.50000","123.25000","32.75000","8826.750","280.2500","-90.00000","370.2500","185.875000","-27.125000","200.8750","-27.1250000","1020.5000","108.50000","59.50000","17.125000","312.2500","201.37500","307.3750","201.37500","ButlerCounty","Pennsylvania","658","58","42","19","Pennsylvania","ButlerCounty","183862","2042475490","106706","58.04","220844648","10.81","1251.4","58716","31.93","125114812","6.13","1215.5","47990","26.10","95729836","4.69","1298.4","77156","41.96","1821630842","89.19","109.7","ButlerCounty","Pennsylvania","20","ButlerCounty","Pennsylvania","34.6%"
"63","CaledoniaCounty,Vermont","-72.09394","44.42827","1","1.0000000","1.0000000","1.0000000","1.0000000","1.0000000","0.8064516","0.64516129","0.45161290","0.51612903","0.51612903","0.06451613","0.41935484","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.03225806","0.00000000","0.000000000","0.032258065","0.000000000","0.000000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.16129032","0.00000000","0.22580645","0.00000000","0.70967742","0.87096774","0.51612903","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.70967742","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.96774194","0.83870968","0.77419355","0.48387097","0.29032258","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.03225806","0.16129032","0.193548387","46.22581","118.45161","28.29032","10028.645","248.8387","-161.67742","410.5161","170.032258","-75.967742","170.0323","-89.5161290","1059.1290","117.09677","60.22581","18.258065","327.3226","198.06452","327.3226","214.67742","CaledoniaCounty","Vermont","13","13","50","5","Vermont","CaledoniaCounty","31227","1680549138","7997","25.61","14229115","0.85","1455.6","0","0.00","0","0.00",NA,"7997","25.61","14229115","0.85","1455.6","23230","74.39","1666320023","99.15","36.1","CaledoniaCounty","Vermont","5","CaledoniaCounty","Vermont","27.9%"
"64","CalumetCounty,Wisconsin","-88.17785","44.07933","1","1.0000000","1.0000000","1.0000000","0.7500000","1.0000000","1.0000000","0.50000000","1.00000000","1.00000000","1.00000000","0.50000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.50000000","0.75000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.000000000","70.25000","106.25000","25.12500","10489.750","274.3750","-136.00000","410.3750","194.750000","-71.625000","199.8750","-71.6250000","787.5000","94.75000","27.12500","35.375000","275.5000","97.62500","271.5000","97.62500","CalumetCounty","Wisconsin","10","7","55","15","Wisconsin","CalumetCounty","48971","824227417","35487","72.47","50827533","6.17","1808.3","25449","51.97","36222540","4.39","1819.7","10038","20.50","14604993","1.77","1780.1","13484","27.53","773399884","93.83","45.2","CalumetCounty","Wisconsin","44","CalumetCounty","Wisconsin","28.6%"
"65","CalvertCounty,Maryland","-76.59426","38.55671","1","1.0000000","1.0000000","1.0000000","0.9500000","1.0000000","0.8500000","0.80000000","1.00000000","0.80000000","0.60000000","0.25000000","0.25000000","0.00000000","0.25000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.00000000","0.00000000","0.100000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.10000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.85000000","0.85000000","0.65000000","0.00000000","0.00000000","0.05000000","0.95000000","0.45000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.90000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.75000000","0.65000000","0.75000000","0.00000000","0.00000000","0.00000000","0.000000000","133.45000","110.65000","32.10000","8261.450","304.1500","-35.25000","339.4000","236.400000","37.500000","237.6500","24.5500000","1074.1000","108.40000","75.00000","11.150000","304.7500","239.50000","304.4000","239.80000","CalvertCounty","Maryland","76","15","24","9","Maryland","CalvertCounty","88737","552061078","54387","61.29","136122378","24.66","1034.8","18531","20.88","33539904","6.08","1431.0","35856","40.41","102582474","18.58","905.3","34350","38.71","415938700","75.34","213.9","CalvertCounty","Maryland","5","CalvertCounty","Maryland","30.1%"
